"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: compute","Param: count","Param: cpu","Param: items","Param: maxConcurrency","Param: parallelism","Param: size","Param: times","Param: work"
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain","thrpt",1,1,2000.302331,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain","thrpt",1,1,223.850559,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain","thrpt",1,1,19.613052,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert","thrpt",1,1,37418609.279767,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert","thrpt",1,1,1496810.157821,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert","thrpt",1,1,158816.434547,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert","thrpt",1,1,15998.834407,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert","thrpt",1,1,1678.501393,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert","thrpt",1,1,167.820182,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert","thrpt",1,1,16.452515,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated","thrpt",1,1,10132785.393205,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated","thrpt",1,1,2418804.889665,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated","thrpt",1,1,333730.212592,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated","thrpt",1,1,29626.373722,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated","thrpt",1,1,3004.360446,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated","thrpt",1,1,266.585348,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated","thrpt",1,1,29.367741,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain","thrpt",1,1,112573928.976950,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain","thrpt",1,1,2044488.333473,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain","thrpt",1,1,197688.004800,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain","thrpt",1,1,19084.469129,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain","thrpt",1,1,1911.301719,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain","thrpt",1,1,208.139132,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain","thrpt",1,1,20.279324,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableConvert","thrpt",1,1,28402352.135716,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableConvert","thrpt",1,1,1378593.607509,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableConvert","thrpt",1,1,112668.015272,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableConvert","thrpt",1,1,13697.483985,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableConvert","thrpt",1,1,1440.555658,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableConvert","thrpt",1,1,144.103928,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableConvert","thrpt",1,1,13.901805,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated","thrpt",1,1,6961781.388933,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated","thrpt",1,1,2281254.385106,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated","thrpt",1,1,257512.647490,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated","thrpt",1,1,25607.252920,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated","thrpt",1,1,2765.095588,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated","thrpt",1,1,280.056953,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated","thrpt",1,1,28.141592,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowablePlain","thrpt",1,1,37572769.933223,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowablePlain","thrpt",1,1,1671025.640038,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowablePlain","thrpt",1,1,166199.611828,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowablePlain","thrpt",1,1,19182.223671,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowablePlain","thrpt",1,1,1978.886411,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowablePlain","thrpt",1,1,202.030959,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowablePlain","thrpt",1,1,20.109036,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert","thrpt",1,1,28559220.930166,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert","thrpt",1,1,1394049.786889,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert","thrpt",1,1,111538.550306,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert","thrpt",1,1,13383.134244,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert","thrpt",1,1,1422.555240,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert","thrpt",1,1,143.764648,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert","thrpt",1,1,14.116258,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated","thrpt",1,1,9379520.685149,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated","thrpt",1,1,2233325.726992,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated","thrpt",1,1,241869.656059,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated","thrpt",1,1,26819.037029,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated","thrpt",1,1,2772.173599,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated","thrpt",1,1,197.206302,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated","thrpt",1,1,25.490720,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowablePlain","thrpt",1,1,41661944.697159,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowablePlain","thrpt",1,1,1675525.097701,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowablePlain","thrpt",1,1,165925.239653,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowablePlain","thrpt",1,1,19053.164704,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowablePlain","thrpt",1,1,1984.779958,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowablePlain","thrpt",1,1,200.148105,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowablePlain","thrpt",1,1,20.038076,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableConvert","thrpt",1,1,43828336.999609,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableConvert","thrpt",1,1,3197959.491747,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableConvert","thrpt",1,1,376036.265752,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableConvert","thrpt",1,1,32669.440065,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableConvert","thrpt",1,1,2806.182135,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableConvert","thrpt",1,1,306.850271,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableConvert","thrpt",1,1,22.295521,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableDedicated","thrpt",1,1,106007550.947490,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableDedicated","thrpt",1,1,2946490.983655,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableDedicated","thrpt",1,1,472597.522562,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableDedicated","thrpt",1,1,50544.374323,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableDedicated","thrpt",1,1,4970.846463,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableDedicated","thrpt",1,1,443.086026,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableDedicated","thrpt",1,1,30.744217,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observablePlain","thrpt",1,1,111847958.040976,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observablePlain","thrpt",1,1,3771390.308304,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observablePlain","thrpt",1,1,473630.040328,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observablePlain","thrpt",1,1,50410.497846,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observablePlain","thrpt",1,1,5323.607671,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observablePlain","thrpt",1,1,446.805046,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observablePlain","thrpt",1,1,33.667782,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,38666634.253330,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,2172482.392929,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,210573.592725,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,21549.476609,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,2713.888323,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,288.918379,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,26.790463,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated","thrpt",1,1,51693626.041313,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated","thrpt",1,1,3037404.261257,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated","thrpt",1,1,355823.718597,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated","thrpt",1,1,38151.378386,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated","thrpt",1,1,3762.676027,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated","thrpt",1,1,300.135632,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated","thrpt",1,1,32.240543,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain","thrpt",1,1,101529174.197148,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain","thrpt",1,1,3805591.243069,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain","thrpt",1,1,377772.549665,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain","thrpt",1,1,50026.860284,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain","thrpt",1,1,5024.663088,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain","thrpt",1,1,405.590908,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain","thrpt",1,1,27.414602,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableConvert","thrpt",1,1,32578061.062137,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableConvert","thrpt",1,1,1384444.852362,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableConvert","thrpt",1,1,135211.850025,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableConvert","thrpt",1,1,17125.609967,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableConvert","thrpt",1,1,1374.458257,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableConvert","thrpt",1,1,135.896958,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableConvert","thrpt",1,1,11.566244,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableDedicated","thrpt",1,1,40064450.818850,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableDedicated","thrpt",1,1,2187075.790255,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableDedicated","thrpt",1,1,227026.067861,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableDedicated","thrpt",1,1,23971.514131,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableDedicated","thrpt",1,1,2239.219376,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableDedicated","thrpt",1,1,223.905504,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableDedicated","thrpt",1,1,22.789315,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observablePlain","thrpt",1,1,51867218.242422,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observablePlain","thrpt",1,1,1406543.857543,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observablePlain","thrpt",1,1,148675.904145,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observablePlain","thrpt",1,1,15654.198088,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observablePlain","thrpt",1,1,1524.364871,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observablePlain","thrpt",1,1,135.905491,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observablePlain","thrpt",1,1,12.629268,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableConvert","thrpt",1,1,31317680.894561,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableConvert","thrpt",1,1,1363494.678166,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableConvert","thrpt",1,1,130456.857964,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableConvert","thrpt",1,1,12503.927260,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableConvert","thrpt",1,1,1428.601507,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableConvert","thrpt",1,1,129.606717,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableConvert","thrpt",1,1,5.122814,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableDedicated","thrpt",1,1,40797359.240002,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableDedicated","thrpt",1,1,2196687.248523,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableDedicated","thrpt",1,1,223728.501014,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableDedicated","thrpt",1,1,23669.094919,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableDedicated","thrpt",1,1,2233.960490,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableDedicated","thrpt",1,1,167.179539,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observableDedicated","thrpt",1,1,15.412710,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observablePlain","thrpt",1,1,16651857.688638,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observablePlain","thrpt",1,1,1434268.278549,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observablePlain","thrpt",1,1,149207.662653,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observablePlain","thrpt",1,1,15176.139814,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observablePlain","thrpt",1,1,1477.138445,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observablePlain","thrpt",1,1,144.718231,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableConcatMapSinglePerf.observablePlain","thrpt",1,1,14.610344,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert","thrpt",1,1,43953240.958878,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert","thrpt",1,1,1632042.712335,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert","thrpt",1,1,158563.115659,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert","thrpt",1,1,18686.239889,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert","thrpt",1,1,1904.562862,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert","thrpt",1,1,198.220164,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert","thrpt",1,1,16.469903,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableDedicated","thrpt",1,1,6069979.355854,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableDedicated","thrpt",1,1,1092678.476591,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableDedicated","thrpt",1,1,104583.245317,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableDedicated","thrpt",1,1,10743.184600,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableDedicated","thrpt",1,1,1114.238757,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableDedicated","thrpt",1,1,109.766901,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableDedicated","thrpt",1,1,10.614083,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observablePlain","thrpt",1,1,112983491.560284,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observablePlain","thrpt",1,1,13866301.866367,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observablePlain","thrpt",1,1,3950024.593609,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observablePlain","thrpt",1,1,433255.143219,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observablePlain","thrpt",1,1,53680.913231,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observablePlain","thrpt",1,1,4430.356698,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observablePlain","thrpt",1,1,549.575208,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,38932516.731101,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,1550866.903634,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,154584.487194,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert","thrpt",1,1,16373.506630,NaN,"ops/s",,1000,,,,,,,
